sample_size,true_param,estimated_param,ci_lower,ci_upper
200,0.125,0.19765579667737496,0.1890867563136257,0.2062248370411242
200,0.125,0.153073803508934,0.1446463572565808,0.16150124976128719
200,0.125,0.14657716797757095,0.138618317877329,0.1545360180778129
200,0.125,0.06248177660192512,0.05500064639357737,0.06996290681027287
200,0.125,0.05071942251237523,0.043250527660000475,0.05818831736474999
200,0.125,0.09934265428889583,0.09154546744424602,0.10713984113354563
200,0.125,0.07861527370015813,0.0707459690004006,0.08648457839991565
200,0.125,0.12974339999627632,0.12178665896575896,0.13770014102679368
200,0.125,0.14433834458875713,0.13614082801547775,0.15253586116203652
200,0.125,0.1286637686064684,0.12045709669134261,0.13687044052159417
200,0.125,0.27935997250182654,0.27002088636418997,0.2886990586394631
200,0.125,0.31310377567721254,0.30358261615995524,0.32262493519446983
200,0.125,0.1402166122575729,0.1320202125470442,0.14841301196810158
200,0.125,0.17525132029782192,0.16675737352220965,0.1837452670734342
200,0.125,0.09715364912971466,0.08935561551995978,0.10495168273946955
200,0.125,0.06555177111655855,0.05766949725001905,0.07343404498309805
200,0.125,0.12873735973515918,0.12049853319992163,0.13697618627039673
200,0.125,0.21428688965558002,0.20566422190829353,0.2229095574028665
200,0.125,0.1704010826666899,0.16204076395975178,0.17876140137362803
200,0.125,0.15897578611386168,0.15068895825838674,0.16726261396933662
200,0.125,0.1109744656196424,0.1030524006595765,0.1188965305797083
200,0.125,0.17415177448581648,0.16575089998186102,0.18255264898977194
200,0.125,0.20008525354486845,0.1915485424741867,0.2086219646155502
200,0.125,0.1317809569182195,0.12347638405418282,0.1400855297822562
200,0.125,0.18615499907411648,0.17757509273056601,0.19473490541766694
200,0.125,0.21005305736567614,0.20121550944093097,0.21889060529042131
200,0.125,0.10720027129857727,0.09913384480051382,0.11526669779664073
200,0.125,0.09130215979437607,0.08332639507395916,0.09927792451479299
200,0.125,0.13581556823565372,0.12754998428642747,0.14408115218487996
200,0.125,0.11993398204249235,0.11173499138760674,0.12813297269737797
200,0.125,0.3068289889504354,0.29729697676995626,0.3163610011309146
200,0.125,0.17000935860374938,0.16140441528246238,0.17861430192503638
200,0.125,0.1927289785713237,0.1838029375336604,0.20165501960898702
200,0.125,0.06173644081615955,0.054747191140912345,0.06872569049140677
200,0.125,0.11897861417064438,0.11087190814687906,0.1270853201944097
200,0.125,0.09606075626087508,0.0882175555471386,0.10390395697461156
200,0.125,0.166211584779878,0.1577700691851596,0.1746531003745964
200,0.125,0.19097716802931683,0.18245486330793506,0.1994994727506986
200,0.125,0.1467705496420254,0.13840969373657774,0.15513140554747307
200,0.125,0.1722745201661284,0.16355238538292408,0.18099665494933273
200,0.125,0.0947169087912606,0.08673122390012107,0.10270259368240013
200,0.125,0.12683400334239756,0.11885609764257314,0.13481190904222196
200,0.125,0.19216628709075562,0.18361764869022532,0.20071492549128592
200,0.125,0.12099017967838714,0.11272206973790282,0.12925828961887145
200,0.125,0.12552311225604665,0.11705839687938956,0.13398782763270375
200,0.125,0.2184701080056603,0.2097640180460386,0.22717619796528202
200,0.125,0.05,-0.08859038243496782,0.18859038243496778
200,0.125,0.15930123490453893,0.1507387320998076,0.16786373770927024
200,0.125,0.12905266079976252,0.12036452343408291,0.13774079816544213
200,0.125,0.05,-0.08859038243496782,0.18859038243496778
200,0.125,0.13156004050662182,0.1232392224505954,0.13988085856264823
200,0.125,0.1000838231338783,0.09232319991408643,0.10784444635367017
200,0.125,0.11424811060277304,0.10635473555602483,0.12214148564952125
200,0.125,0.2261653046704189,0.21699279959700818,0.23533780974382962
200,0.125,0.14701656075354202,0.13870500049260695,0.1553281210144771
200,0.125,0.15009021467906064,0.1418534659543529,0.1583269634037684
200,0.125,0.13112667518109772,0.12301954753941821,0.13923380282277723
200,0.125,0.14937864264591735,0.14109049303771726,0.15766679225411745
200,0.125,0.21761788640199942,0.2088137879399789,0.22642198486401993
200,0.125,0.17373973207468363,0.16538111045748313,0.18209835369188412
200,0.125,0.14717854060014116,0.13903003794659827,0.15532704325368404
200,0.125,0.05,-0.08859038243496782,0.18859038243496778
200,0.125,0.058390956061304525,0.05071860627427346,0.06606330584833559
200,0.125,0.13923129038590237,0.13113804675653493,0.14732453401526982
200,0.125,0.15240416075796825,0.14415457471571003,0.16065374680022648
200,0.125,0.09718255400701761,0.08919308482014301,0.10517202319389221
200,0.125,0.05,-0.08859038243496782,0.18859038243496778
200,0.125,0.10346877367390513,0.09557440521904917,0.11136314212876108
200,0.125,0.11995334866987772,0.1118989082404346,0.12800778909932084
200,0.125,0.24698465104369002,0.2378788890189763,0.25609041306840374
200,0.125,0.11678138913214212,0.10853309079721528,0.12502968746706894
200,0.125,0.12464398468547049,0.11665091176098728,0.13263705760995367
200,0.125,0.16235497721866896,0.1539942057799144,0.1707157486574235
200,0.125,0.05,-0.08859038243496782,0.18859038243496778
200,0.125,0.1327056072507942,0.12468085046975497,0.14073036403183342
200,0.125,0.1932185442757549,0.1843196524136576,0.2021174361378522
200,0.125,0.1727047721490698,0.16413471988399894,0.18127482441414064
200,0.125,0.136108008143748,0.12826137339636481,0.14395464289113113
200,0.125,0.14496027307924986,0.1368618225982169,0.15305872356028283
200,0.125,0.18950143195457284,0.1805545765314771,0.19844828737766856
200,0.125,0.07401107467849989,0.06613733088089269,0.0818848184761071
200,0.125,0.18192836134476678,0.1730362830010455,0.19082043968848805
200,0.125,0.18930922643632123,0.1807763108825951,0.19784214199004735
200,0.125,0.12402734540528307,0.11593086802362781,0.13212382278693832
200,0.125,0.05,-0.08859038243496782,0.18859038243496778
200,0.125,0.13147453599435646,0.12326274509534989,0.13968632689336305
200,0.125,0.1346684260837759,0.12652831506807533,0.1428085370994765
200,0.125,0.08372590660781538,0.07623939316439328,0.09121242005123749
200,0.125,0.12723373753746414,0.1190732040290229,0.13539427104590537
200,0.125,0.08668597549045734,0.07895123795756318,0.0944207130233515
200,0.125,0.1860975709489889,0.17777310612469194,0.19442203577328587
200,0.125,0.0905545413775691,0.08245917813401868,0.09864990462111951
200,0.125,0.09866280639260501,0.09079953370762736,0.10652607907758266
200,0.125,0.119467934037711,0.11134073243552063,0.12759513563990138
200,0.125,0.05,-0.08859038243496782,0.18859038243496778
200,0.125,0.09602442940948237,0.0882264386655114,0.10382242015345333
200,0.125,0.08656844712219627,0.0788551458405124,0.09428174840388015
200,0.125,0.2137305009738975,0.2051087300056957,0.2223522719420993
200,0.125,0.21500049265516455,0.20598072636817633,0.22402025894215277
200,0.125,0.1264355021366188,0.11835823683897263,0.134512767434265
200,0.125,0.11052779091878094,0.10259060761795666,0.11846497421960522
200,0.125,0.23689197543538143,0.22812620033708944,0.24565775053367342
200,0.125,0.05,-0.08859038243496782,0.18859038243496778
200,0.125,0.1552645205509044,0.14688250954929452,0.16364653155251427
200,0.125,0.14563054030648054,0.13722635509526562,0.15403472551769545
200,0.125,0.10704108602512427,0.0990955342904318,0.11498663775981674
200,0.125,0.0977264956480049,0.08989347502721098,0.10555951626879881
200,0.125,0.17810759551241132,0.16963987598663102,0.1865753150381916
200,0.125,0.17405500606656427,0.16558675151749716,0.18252326061563137
200,0.125,0.08158738670344803,0.07375202671787358,0.08942274668902248
200,0.125,0.19243156237122389,0.1840221348304809,0.20084098991196686
200,0.125,0.0859820034875333,0.07825396353920948,0.09371004343585713
200,0.125,0.1728706221836218,0.16408730832386012,0.1816539360433835
200,0.125,0.15923134434865227,0.1509683739965388,0.16749431470076573
200,0.125,0.05,-0.08859038243496782,0.18859038243496778
200,0.125,0.05422394392552225,0.04694971844767375,0.06149816940337075
200,0.125,0.09269055408310396,0.0850336758787603,0.10034743228744762
200,0.125,0.09306199337621443,0.08510468172892716,0.10101930502350169
200,0.125,0.2606097341408753,0.2513573167193993,0.26986215156235127
200,0.125,0.15321986321994016,0.1447653799532972,0.16167434648658313
200,0.125,0.20604323612068132,0.19747911183098846,0.21460736041037418
200,0.125,0.08541537020605679,0.07773303665887905,0.09309770375323452
200,0.125,0.09928702352934717,0.09129159634951228,0.10728245070918205
200,0.125,0.1681941775713865,0.15942226515122118,0.1769660899915518
200,0.125,0.052771342258172094,0.045024843088638154,0.060517841427706026
200,0.125,0.0583760692985504,0.050870094402903944,0.06588204419419685
200,0.125,0.1580262381933132,0.1497009691673192,0.16635150721930722
200,0.125,0.13049484680012174,0.12200457210499678,0.1389851214952467
200,0.125,0.20136187173968312,0.1926794412016295,0.21004430227773674
200,0.125,0.08556303273565703,0.07791981340519813,0.09320625206611594
200,0.125,0.1488880039503423,0.14056518825347306,0.15721081964721154
200,0.125,0.16184001303770104,0.15370832223073036,0.16997170384467172
200,0.125,0.2559062961568782,0.24668937143252836,0.26512322088122803
200,0.125,0.1602383397384145,0.15181909830497076,0.16865758117185825
200,0.125,0.12720937942813038,0.11879104597580203,0.13562771288045872
200,0.125,0.07186063632667361,0.06417444708161224,0.07954682557173497
200,0.125,0.13414514990640752,0.12590213264892544,0.1423881671638896
200,0.125,0.07684592692341108,0.06940278249113489,0.08428907135568726
200,0.125,0.057910824907978796,0.05025529534298183,0.06556635447297576
200,0.125,0.13647682378107204,0.12853831085407266,0.1444153367080714
200,0.125,0.19353486009174162,0.18522475133358093,0.2018449688499023
200,0.125,0.15963098018378993,0.15130374233761348,0.16795821802996638
200,0.125,0.11749707257994241,0.10965365615925857,0.12534048900062625
200,0.125,0.07235591834971174,0.06470388324562393,0.08000795345379953
200,0.125,0.2069895471685245,0.1981974533250951,0.21578164101195388
200,0.125,0.13229932270370276,0.12425134606469079,0.14034729934271473
200,0.125,0.20205705286148154,0.19303261721814938,0.2110814885048137
200,0.125,0.054102231528723024,0.04652464328820004,0.061679819769246004
200,0.125,0.13188148984686113,0.1235444388798882,0.14021854081383406
200,0.125,0.1974222383474904,0.18856206591203134,0.20628241078294945
200,0.125,0.06429593729999292,0.056703947461240536,0.0718879271387453
200,0.125,0.05486154718198358,0.0474680976416757,0.062254996722291456
200,0.125,0.08925119433149245,0.08137381605844561,0.09712857260453929
200,0.125,0.10475363284269229,0.09706126006976155,0.11244600561562303
200,0.125,0.10924689835424822,0.10139108309362205,0.1171027136148744
200,0.125,0.12804922211340805,0.12048797972208726,0.13561046450472886
200,0.125,0.20664397088253833,0.19783772745673292,0.21545021430834374
200,0.125,0.1152177739376645,0.10718767111446914,0.12324787676085985
200,0.125,0.25631645907904166,0.2475039876571645,0.26512893050091885
200,0.125,0.13147016466430034,0.12327075335529589,0.1396695759733048
200,0.125,0.14659489410113224,0.13827003182749145,0.15491975637477304
200,0.125,0.20562549075804173,0.19648280360621306,0.2147681779098704
200,0.125,0.27193196047994656,0.26274741352495723,0.2811165074349359
200,0.125,0.2177214738085082,0.20849292038901612,0.22695002722800026
200,0.125,0.1384482533341349,0.1302335915614989,0.1466629151067709
200,0.125,0.1823811101989835,0.17374812328366346,0.19101409711430356
200,0.125,0.11868171297689202,0.11068952168841599,0.12667390426536804
200,0.125,0.11947828052741051,0.11143352047387708,0.12752304058094394
200,0.125,0.18665506225268833,0.17818968485680559,0.19512043964857106
200,0.125,0.1468483079194927,0.1387692164064046,0.15492739943258077
200,0.125,0.17107564310276901,0.16232051867479677,0.17983076753074126
200,0.125,0.11171028557337359,0.10378653276259622,0.11963403838415096
200,0.125,0.1620858226889393,0.15353877641185631,0.1706328689660223
200,0.125,0.20292716770782998,0.19436186921776402,0.21149246619789594
200,0.125,0.17821521480822633,0.169878671839983,0.18655175777646965
200,0.125,0.2561225353696055,0.24712380894247965,0.26512126179673134
200,0.125,0.062171025973981574,0.05450504427643388,0.06983700767152927
200,0.125,0.13777277194463539,0.1297098894931854,0.14583565439608534
200,0.125,0.19859057489035464,0.18967125740239105,0.20750989237831824
200,0.125,0.15964421578118754,0.15152058753211076,0.16776784403026432
200,0.125,0.2979269440281593,0.2885901862175384,0.30726370183878016
200,0.125,0.06590168479508256,0.058284288022026474,0.07351908156813865
200,0.125,0.05,-0.08859038243496782,0.18859038243496778
200,0.125,0.11282613135373054,0.10478779225328927,0.12086447045417181
200,0.125,0.15399453773783697,0.14567646829199785,0.1623126071836761
200,0.125,0.08068120638684062,0.0728664157423472,0.08849599703133404
200,0.125,0.19739764894184958,0.18871938940017105,0.2060759084835281
200,0.125,0.11635879158317852,0.10868687395275835,0.1240307092135987
200,0.125,0.1016126244831734,0.09405039878984801,0.10917485017649879
200,0.125,0.05,-0.08859038243496782,0.18859038243496778
200,0.125,0.2085274569855393,0.19968927949314275,0.21736563447793583
200,0.125,0.06880532824514746,0.06145110657248977,0.07615954991780514
200,0.125,0.11366861104881229,0.1054386296515639,0.12189859244606067
200,0.125,0.0972515772517981,0.08949017324912208,0.10501298125447413
200,0.125,0.11891211337354274,0.11072454628321984,0.12709968046386563
200,0.125,0.15903533746774673,0.1508531766009621,0.16721749833453134
200,0.125,0.07823535463840524,0.07062539601684129,0.08584531325996919
200,0.125,0.05,-0.08859038243496782,0.18859038243496778
200,0.125,0.12797634347417125,0.11968983388194773,0.13626285306639477
200,0.125,0.09838567853502388,0.09051529477297698,0.10625606229707077
200,0.125,0.07154725774957364,0.06392355737995484,0.07917095811919245
200,0.125,0.05,-0.08859038243496782,0.18859038243496778
200,0.125,0.14915769443299623,0.14077608709799114,0.15753930176800132
200,0.125,0.1523248306469713,0.14390349494381907,0.16074616635012354
200,0.125,0.21531939964696664,0.2065076443338461,0.22413115496008718
200,0.125,0.1328065310660524,0.1245687145305325,0.14104434760157228
200,0.125,0.09727888271200281,0.08940127517161285,0.10515649025239276
200,0.125,0.14214271652643073,0.13384433328111064,0.15044109977175082
200,0.125,0.12430586800568195,0.1164255212866922,0.1321862147246717
200,0.125,0.14725730640398169,0.13924027811604667,0.15527433469191668
200,0.125,0.1663677426331789,0.1579123808331842,0.17482310443317362
200,0.125,0.13682248391997523,0.1284252948547399,0.14521967298521055
200,0.125,0.14597959045561326,0.13781634805426965,0.15414283285695687
200,0.125,0.09473475649927411,0.08669057122023244,0.10277894177831577
200,0.125,0.19015501320108166,0.18154621245433736,0.19876381394782597
200,0.125,0.11186737753374315,0.10384626213757849,0.11988849292990782
200,0.125,0.1465360273606711,0.13821058687830737,0.1548614678430348
200,0.125,0.1512600326571936,0.1429181056200005,0.15960195969438667
200,0.125,0.17323483251155467,0.16477628079979925,0.18169338422331008
200,0.125,0.21278847225394806,0.20414622985590822,0.2214307146519879
200,0.125,0.10865574984791994,0.10051679593871984,0.11679470375712003
200,0.125,0.11841828302978723,0.11065343758851903,0.12618312847105542
200,0.125,0.05167104928493253,0.044401722854389036,0.05894037571547602
200,0.125,0.135200957702833,0.1266986235906162,0.1437032918150498
200,0.125,0.11652803241319992,0.10874154182270983,0.12431452300369002
200,0.125,0.05,-0.08859038243496782,0.18859038243496778
200,0.125,0.10368513111817991,0.09576139031020849,0.11160887192615133
200,0.125,0.07956293733208422,0.07186061848678839,0.08726525617738004
200,0.125,0.20588432318424602,0.19707465206765468,0.21469399430083733
200,0.125,0.05863959116118268,0.05108284741132308,0.06619633491104228
200,0.125,0.08888689449667356,0.08119761964892393,0.09657616934442319
200,0.125,0.0631537304836917,0.05547361056056957,0.07083385040681384
200,0.125,0.08558273707741867,0.07795152878724484,0.0932139453675925
200,0.125,0.15909177983855535,0.1507541883077401,0.1674293713693706
200,0.125,0.1419352275957122,0.13349892460990212,0.15037153058152228
200,0.125,0.19289697136532868,0.18416246221498078,0.2016314805156766
200,0.125,0.2128066948307397,0.20382577238813945,0.22178761727333993
200,0.125,0.1415395893805132,0.13316263332260153,0.14991654543842486
200,0.125,0.2564420752235478,0.24661618885275924,0.26626796159433636
200,0.125,0.08052703434057262,0.07261882650534679,0.08843524217579846
200,0.125,0.05,-0.08859038243496782,0.18859038243496778
200,0.125,0.13263390065549102,0.12432928009070213,0.14093852122027992
200,0.125,0.12895948628244863,0.1207642617770775,0.13715471078781977
200,0.125,0.11201424927374956,0.10385428923395892,0.1201742093135402
200,0.125,0.05,-0.08859038243496782,0.18859038243496778
200,0.125,0.05,-0.08859038243496782,0.18859038243496778
200,0.125,0.1668671264049624,0.15857249006508198,0.17516176274484282
200,0.125,0.10640482878358895,0.09832185405445656,0.11448780351272134
200,0.125,0.1268328091906065,0.1188923256981898,0.13477329268302318
200,0.125,0.13735644961481733,0.129384438699717,0.14532846052991766
200,0.125,0.11050886298307949,0.10252916071010329,0.1184885652560557
200,0.125,0.18471191851725785,0.17635019194849327,0.19307364508602243
200,0.125,0.12465388102484794,0.116416739839735,0.13289102220996088
200,0.125,0.09484877758176943,0.08705777281778065,0.10263978234575821
200,0.125,0.13930824362224298,0.1312659301264724,0.14735055711801356
200,0.125,0.094077763196215,0.08613458193015344,0.10202094446227655
200,0.125,0.12404673261469841,0.11592379364242432,0.1321696715869725
200,0.125,0.14043996122455346,0.1323049067632084,0.1485750156858985
200,0.125,0.14961967153436936,0.1411007528248669,0.15813859024387183
200,0.125,0.08460799632385674,0.07689108510363228,0.0923249075440812
200,0.125,0.21206172282288738,0.20361405974914343,0.22050938589663133
200,0.125,0.3352914458883872,0.3255631622763827,0.3450197295003917
200,0.125,0.1423000055839852,0.13423747361677646,0.15036253755119394
200,0.125,0.17385728439197443,0.16481856150807112,0.18289600727587774
200,0.125,0.18302913674407512,0.1742981531394057,0.19176012034874454
200,0.125,0.17368321552208268,0.1650950604114822,0.18227137063268317
200,0.125,0.13849270808085354,0.13006933731260278,0.1469160788491043
200,0.125,0.22773470892936734,0.21889041085598654,0.23657900700274814
200,0.125,0.14139261681407542,0.1329074578447044,0.14987777578344644
200,0.125,0.21199204052089743,0.20265773257185052,0.22132634846994434
200,0.125,0.22783973296448645,0.21898213922429982,0.23669732670467308
200,0.125,0.08871515314659592,0.0809660451026399,0.09646426119055194
200,0.125,0.21224696219655748,0.20333847150857634,0.2211554528845386
200,0.125,0.27974728094597645,0.2706218294572316,0.2888727324347213
200,0.125,0.12811207841023406,0.12006071753653001,0.1361634392839381
200,0.125,0.2507609387579929,0.24183047075670855,0.2596914067592772
200,0.125,0.11600344596678534,0.10776309662789259,0.1242437953056781
200,0.125,0.08758237598132484,0.07967777931767468,0.09548697264497501
200,0.125,0.18740452856143638,0.17880078755855788,0.19600826956431486
200,0.125,0.07116992892469699,0.06374411697871617,0.07859574087067782
200,0.125,0.12751458837635002,0.11924337460598296,0.13578580214671707
200,0.125,0.05,-0.08859038243496782,0.18859038243496778
200,0.125,0.11936717010921936,0.11092660617269846,0.12780773404574025
200,0.125,0.17579434036471003,0.16713831494300696,0.1844503657864131
200,0.125,0.2159787731259981,0.20693480115397667,0.22502274509801956
200,0.125,0.05,-0.08859038243496782,0.18859038243496778
200,0.125,0.18742495283274618,0.17879693059398494,0.19605297507150743
200,0.125,0.05,-0.08859038243496782,0.18859038243496778
200,0.125,0.15439163419861796,0.1460937916168466,0.1626894767803893
200,0.125,0.17475727035211988,0.16626894564285352,0.1832455950613862
200,0.125,0.10775932424511994,0.09973926336425651,0.11577938512598338
200,0.125,0.13868173624340482,0.13063507591759094,0.14672839656921868
200,0.125,0.19179760042063096,0.18314846308857086,0.20044673775269106
200,0.125,0.0544937181570031,0.046988399558500135,0.06199903675550607
200,0.125,0.1577152510642752,0.14937024061502754,0.16606026151352285
200,0.125,0.19971275549209064,0.19100407816065465,0.20842143282352663
200,0.125,0.09154993414355267,0.08343269288786423,0.09966717539924111
200,0.125,0.05898864678034932,0.05154911886308674,0.06642817469761189
200,0.125,0.17329106945290237,0.16470180076051166,0.18188033814529309
200,0.125,0.11105681415217479,0.10300069245327038,0.11911293585107918
200,0.125,0.12232400206862216,0.1142640703894779,0.13038393374776644
200,0.125,0.17516907279798044,0.16667262499308436,0.18366552060287653
200,0.125,0.1301520376342777,0.12187939136596145,0.13842468390259396
200,0.125,0.18992174570604578,0.18148070311501388,0.19836278829707768
200,0.125,0.12529797373215748,0.11725535056429393,0.13334059690002104
200,0.125,0.15840499291227406,0.14995707518979134,0.16685291063475677
200,0.125,0.1693350810120687,0.1610328158176896,0.1776373462064478
200,0.125,0.05,-0.08859038243496782,0.18859038243496778
200,0.125,0.12289785568980377,0.11461842619900998,0.13117728518059757
200,0.125,0.160293094672429,0.1521242122889691,0.1684619770558889
200,0.125,0.18618880765390902,0.17730853889940582,0.19506907640841223
200,0.125,0.09706618098863282,0.08910067965176817,0.10503168232549746
200,0.125,0.08052989573941711,0.07289634222556499,0.08816344925326924
200,0.125,0.11782496213902614,0.109810290696251,0.12583963358180128
200,0.125,0.17493332252107435,0.16673743449270595,0.18312921054944276
200,0.125,0.05,-0.08859038243496782,0.18859038243496778
200,0.125,0.2678968629127297,0.2584887509089967,0.27730497491646267
200,0.125,0.10576116204313853,0.09792327890965899,0.11359904517661806
200,0.125,0.21588433195121154,0.207209749447313,0.2245589144551101
200,0.125,0.07609661655399222,0.06851083293663862,0.08368240017134582
200,0.125,0.1502150579397422,0.14232851471509117,0.15810160116439326
200,0.125,0.16232594332283776,0.15427495949013778,0.17037692715553773
200,0.125,0.13355678800815945,0.12565037600055273,0.14146320001576618
200,0.125,0.11129691015556958,0.10311290668841545,0.11948091362272371
200,0.125,0.1764461085046062,0.16799096287165663,0.1849012541375558
200,0.125,0.15099602141422397,0.14247008883847617,0.15952195398997177
200,0.125,0.20245889998138267,0.1938475485015485,0.21107025146121683
200,0.125,0.17249812108709447,0.163729574052107,0.18126666812208195
200,0.125,0.09227923570004551,0.08451101268993845,0.10004745871015257
200,0.125,0.05654296235143859,0.04890831360987131,0.06417761109300586
200,0.125,0.23896710332682183,0.23007155637640747,0.2478626502772362
200,0.125,0.05,-0.08859038243496782,0.18859038243496778
200,0.125,0.16196775259184282,0.1533829412079627,0.17055256397572294
200,0.125,0.12133659271001769,0.11338501812186602,0.12928816729816936
200,0.125,0.1167876307808254,0.10861717459415426,0.12495808696749652
200,0.125,0.1763784437055079,0.1676944064263719,0.1850624809846439
200,0.125,0.2514772669638584,0.24219074356824014,0.2607637903594767
200,0.125,0.1569060026514299,0.14860467259517518,0.16520733270768462
200,0.125,0.09699144641957576,0.08905012419050229,0.10493276864864923
200,0.125,0.17414196355692352,0.1655355860409075,0.18274834107293952
200,0.125,0.05,-0.08859038243496782,0.18859038243496778
200,0.125,0.166952680248543,0.15848488484975304,0.17542047564733299
200,0.125,0.05,-0.08859038243496782,0.18859038243496778
200,0.125,0.1888990818800583,0.18028719780631053,0.19751096595380607
200,0.125,0.253924639800266,0.24495957591345452,0.26288970368707754
200,0.125,0.07686060654497731,0.06908563762089692,0.0846355754690577
200,0.125,0.07553334315356426,0.06796102467206662,0.0831056616350619
200,0.125,0.050120101940693905,0.04254859971725454,0.05769160416413327
200,0.125,0.17053624676168505,0.16213928871551264,0.17893320480785746
200,0.125,0.08092489184319902,0.07315409701163655,0.08869568667476149
200,0.125,0.09092466073949197,0.08309449879876087,0.09875482268022308
200,0.125,0.1841601969042587,0.17576675063131145,0.19255364317720594
200,0.125,0.09187385621760899,0.08403900365882824,0.09970870877638974
200,0.125,0.12420574665749114,0.11630412700014242,0.13210736631483985
200,0.125,0.058522710790776866,0.050750134748141516,0.06629528683341221
200,0.125,0.08907044707123102,0.0814818573804519,0.09665903676201013
200,0.125,0.08174011295144258,0.0742396852267655,0.08924054067611967
200,0.125,0.18434687256041848,0.17569521998840676,0.1929985251324302
200,0.125,0.11051322276642218,0.10260683344433054,0.11841961208851383
200,0.125,0.09482977733263583,0.08716692351893958,0.10249263114633207
200,0.125,0.08328020250129292,0.07575042492947967,0.09080998007310617
200,0.125,0.25496370127773366,0.2457106388123039,0.2642167637431634
200,0.125,0.130347175383255,0.12223387700492601,0.13846047376158396
200,0.125,0.12424717585674785,0.11602283583912748,0.13247151587436823
200,0.125,0.25394037192895214,0.24445962594650558,0.26342111791139866
200,0.125,0.15835438141673466,0.15029366773323874,0.1664150951002306
200,0.125,0.21470129980858565,0.20603022654252176,0.22337237307464955
200,0.125,0.05,-0.08859038243496782,0.18859038243496778
200,0.125,0.24327966037190132,0.23437437269192135,0.2521849480518813
200,0.125,0.11587856785248894,0.10804047754016069,0.1237166581648172
200,0.125,0.10580684011105458,0.0979142771328593,0.11369940308924985
200,0.125,0.08602455378352772,0.07811207742521747,0.09393703014183796
200,0.125,0.14834255300141166,0.14032481453938744,0.15636029146343589
200,0.125,0.1539350457519946,0.1456137930040049,0.1622562984999843
200,0.125,0.12319879446793895,0.11505199656679252,0.13134559236908538
200,0.125,0.2329730041465304,0.22402978950035835,0.24191621879270248
200,0.125,0.07855606294711016,0.07077846319709624,0.08633366269712409
200,0.125,0.2466661068176129,0.23772612780961186,0.2556060858256139
200,0.125,0.05,-0.08859038243496782,0.18859038243496778
200,0.125,0.07670837688823101,0.06903302438006534,0.08438372939639668
200,0.125,0.08872279089730224,0.0810962200724686,0.09634936172213589
200,0.125,0.205430412950975,0.19645831028083544,0.21440251562111456
200,0.125,0.06671464886843329,0.05908759208061979,0.07434170565624677
200,0.125,0.21467889144552796,0.20594345179517864,0.22341433109587727
200,0.125,0.07958327643164961,0.07184484314948963,0.08732170971380959
200,0.125,0.14771367042273495,0.139334919730845,0.1560924211146249
200,0.125,0.12123485126928218,0.11306135107108914,0.12940835146747523
200,0.125,0.14198478333698078,0.13377684825164324,0.15019271842231832
200,0.125,0.194101776276141,0.18527938817603007,0.20292416437625194
200,0.125,0.05,-0.08859038243496782,0.18859038243496778
200,0.125,0.17700849876050698,0.16859613507838317,0.18542086244263078
200,0.125,0.24343125717524774,0.23454401445672163,0.25231849989377386
200,0.125,0.1655049131100519,0.15708004170957096,0.17392978451053281
200,0.125,0.12652995682666862,0.1185141413397391,0.13454577231359813
200,0.125,0.1770305541100516,0.16855583437138053,0.1855052738487227
200,0.125,0.08957625037906124,0.08152170799445116,0.0976307927636713
200,0.125,0.14525088845737605,0.13699602895020466,0.15350574796454744
200,0.125,0.12832963341763523,0.12018676811776695,0.1364724987175035
200,0.125,0.09126966769608824,0.08335785177093544,0.09918148362124105
200,0.125,0.19939733852173283,0.19076330306254563,0.20803137398092003
200,0.125,0.17290013818110894,0.16439675781490162,0.18140351854731626
200,0.125,0.09491320493408797,0.08696966845729873,0.10285674141087722
200,0.125,0.0937899922637703,0.08598326367940413,0.10159672084813647
200,0.125,0.08236121589820189,0.07460918073565524,0.09011325106074854
200,0.125,0.05498231291615896,0.04763323685776513,0.06233138897455279
200,0.125,0.06270484920759761,0.05493262859659394,0.07047706981860129
200,0.125,0.05617679426695372,0.04871615128404913,0.0636374372498583
200,0.125,0.17424082334929952,0.1656983719743366,0.18278327472426245
200,0.125,0.11787526909362375,0.10988309913854438,0.12586743904870312
200,0.125,0.05,-0.08859038243496782,0.18859038243496778
200,0.125,0.2135468732456319,0.2046851081603377,0.2224086383309261
200,0.125,0.1731909314697832,0.16475969362993387,0.18162216930963254
200,0.125,0.05,-0.08859038243496782,0.18859038243496778
200,0.125,0.1712784268340369,0.16277315426037423,0.1797836994076996
200,0.125,0.1537914595853482,0.14524155903832958,0.16234136013236683
200,0.125,0.13402109709341048,0.1256449498650507,0.14239724432177026
200,0.125,0.11786727053995402,0.11002136198037912,0.12571317909952892
200,0.125,0.15746475403777357,0.14929468562976086,0.16563482244578628
200,0.125,0.1265741975886376,0.11826415663212278,0.13488423854515244
200,0.125,0.08451343814752975,0.07702312912151263,0.09200374717354687
200,0.125,0.2062379251861676,0.19760175971346708,0.21487409065886812
200,0.125,0.1409023371741925,0.13264659558314254,0.14915807876524248
200,0.125,0.1387015078224079,0.13048114583482148,0.1469218698099943
200,0.125,0.24521907738078777,0.23619327632854073,0.25424487843303484
200,0.125,0.12605902231626573,0.11790704463556421,0.13421099999696723
200,0.125,0.08230143721046068,0.07437607150798989,0.09022680291293148
200,0.125,0.096252328189252,0.08829567659369754,0.10420897978480645
